StudentNo,100136499
System,stemmed
QueryNo,Rank,URL
8,0.027757752489027294,portal.uea.ac.uk/en/estates/travel-and-transport/by-car/parking-for-staff
8,0.0253098236357152,portal.uea.ac.uk/estates/travel-and-transport/by-car/parking-for-contractors
8,0.0253098236357152,portal.uea.ac.uk/en/estates/travel-and-transport/by-car/parking-for-contractors
8,0.024999130098772162,portal.uea.ac.uk/estates/travel-and-transport/by-car/parking-for-visitors
8,0.024999130098772162,portal.uea.ac.uk/web/hub/estates/travel-and-transport/by-car/parking-for-visitors
8,0.024999130098772162,portal.uea.ac.uk/en/estates/travel-and-transport/by-car/parking-for-visitors
8,0.021708829520842715,portal.uea.ac.uk/estates/travel-and-transport/by-car/about-us-parking-for-visitors
8,0.021708829520842715,portal.uea.ac.uk/en/estates/travel-and-transport/by-car/about-us-parking-for-visitors
8,0.02059729698278625,portal.uea.ac.uk/estates/travel-and-transport/by-car/parking-invited-guests
8,0.02059729698278625,portal.uea.ac.uk/web/hub/estates/travel-and-transport/by-car/parking-invited-guests
8,0.019324196673725723,portal.uea.ac.uk/en/estates/travel-and-transport/by-car/parking-invited-guests
8,0.018907226922273725,portal.uea.ac.uk/estates/travel-and-transport/by-car
8,0.018907226922273725,portal.uea.ac.uk/en/estates/travel-and-transport/by-car
8,0.017091910886071638,portal.uea.ac.uk/estates/travel-and-transport/by-car/about-us-parking-for-visitors/main-car-park
8,0.017091910886071638,portal.uea.ac.uk/web/hub/estates/travel-and-transport/by-car/about-us-parking-for-visitors/main-car-park
8,0.017091910886071638,portal.uea.ac.uk/en/estates/travel-and-transport/by-car/about-us-parking-for-visitors/main-car-park
8,0.017001618733458502,portal.uea.ac.uk/estates/travel-and-transport/by-car/accessible-parking
8,0.017001618733458502,portal.uea.ac.uk/en/estates/travel-and-transport/by-car/accessible-parking
8,0.015655527948876986,portal.uea.ac.uk/estates/travel-and-transport/bob-champion-building
8,0.015655527948876986,portal.uea.ac.uk/en/estates/travel-and-transport/bob-champion-building
8,0.015054100099295894,portal.uea.ac.uk/estates/travel-and-transport/traffic-enforcement
8,0.015054100099295894,portal.uea.ac.uk/en/estates/travel-and-transport/traffic-enforcement
8,0.013422470098998333,portal.uea.ac.uk/web/about/visiting-staying/getting-here/parking-for-visitors/main-car-park
8,0.011983432129401393,portal.uea.ac.uk/estates/events-and-activities/parking
8,0.011983432129401393,portal.uea.ac.uk/en/estates/events-and-activities/parking
8,0.011829139011855453,portal.uea.ac.uk/student-support-service/wellbeing/disability/concessions-for-parking-on-campus
8,0.011829139011855453,portal.uea.ac.uk/en/student-support-service/wellbeing/disability/concessions-for-parking-on-campus
8,0.01133321819335539,portal.uea.ac.uk/web/about/visiting-staying/getting-here/parking-for-visitors
8,0.009813647204677091,portal.uea.ac.uk/estates/help-centre/faqs-questions
8,0.009813647204677091,portal.uea.ac.uk/web/hub/estates/help-centre/faqs-questions
8,0.009762182018048361,portal.uea.ac.uk/estates/travel-and-transport/public-transport/park-and-ride
8,0.009762182018048361,portal.uea.ac.uk/en/estates/travel-and-transport/public-transport/park-and-ride
8,0.009535154529256538,portal.uea.ac.uk/web/hub/staffassociation/members-discounts/discount-list/airport
8,0.009535154529256538,portal.uea.ac.uk/staffassociation/members-discounts/discount-list/airport
8,0.009344994752319797,portal.uea.ac.uk/graduationoffice/summer-graduation/parking-and-accommodation
8,0.009344994752319797,portal.uea.ac.uk/en/graduationoffice/summer-graduation/parking-and-accommodation
8,0.009233502574606992,portal.uea.ac.uk/web/hub/estates/travel-and-transport/by-car/smartshare-car-sharing
8,0.009233502574606992,portal.uea.ac.uk/en/estates/travel-and-transport/by-car/smartshare-car-sharing
8,0.009095619892356207,portal.uea.ac.uk/estates/travel-and-transport/graduation-2017-travel
8,0.008518760460193963,portal.uea.ac.uk/vco/intranet/blog/-/asset_publisher/MczyAK1PrPOt/content/a-senseless-and-cruel-act
8,0.008518760460193963,portal.uea.ac.uk/en/vco/intranet/blog/-/asset_publisher/MczyAK1PrPOt/content/a-senseless-and-cruel-act
8,0.008211275816829707,portal.uea.ac.uk/estates/travel-and-transport/by-car/smartshare-car-sharing
8,0.007908039801996508,portal.uea.ac.uk/estates/travel-and-transport/-/asset_publisher/Tr4J1aZA2DXu/content/main-car-park-closure
8,0.007908039801996508,portal.uea.ac.uk/en/estates/travel-and-transport/-/asset_publisher/Tr4J1aZA2DXu/content/main-car-park-closure
8,0.007850527575871789,portal.uea.ac.uk/web/hub/staffassociation/members-discounts/discount-list/parking
8,0.007850527575871789,portal.uea.ac.uk/staffassociation/members-discounts/discount-list/parking
8,0.0077436587310199655,portal.uea.ac.uk/estates/travel-and-transport/graduation-2017-travel/graduation-disabled-parking-request
8,0.005644211432263949,portal.uea.ac.uk/web/about/visiting-staying/getting-here
8,0.005345336998326925,portal.uea.ac.uk/staffassociation/social-events-and-news/past-events/chester-and-tatton-park
8,0.005323030963811903,portal.uea.ac.uk/estates/travel-and-transport/by-car/car-security
8,0.005323030963811903,portal.uea.ac.uk/en/estates/travel-and-transport/by-car/car-security
8,0.005314965765381885,portal.uea.ac.uk/estates/travel-and-transport
8,0.005314965765381885,portal.uea.ac.uk/web/hub/estates/travel-and-transport
8,0.005314965765381885,portal.uea.ac.uk/en/estates/travel-and-transport
8,0.005078973076957594,portal.uea.ac.uk/estates/travel-and-transport/by-bike/cycle-parking
8,0.005078973076957594,portal.uea.ac.uk/en/estates/travel-and-transport/by-bike/cycle-parking
8,0.00479148024642784,portal.uea.ac.uk/student-support-service/international-students/visa-support/applying-outside-of-the-uk/brp
8,0.00479148024642784,portal.uea.ac.uk/en/student-support-service/international-students/visa-support/applying-outside-of-the-uk/brp
8,0.004580670416756391,portal.uea.ac.uk/web/hub/estates/travel-and-transport/by-bike
8,0.004580670416756391,portal.uea.ac.uk/estates/travel-and-transport/by-bike
8,0.004580670416756391,portal.uea.ac.uk/en/estates/travel-and-transport/by-bike
8,0.003993030626240232,portal.uea.ac.uk/estates/travel-and-transport/by-bike/locked-cycle-compounds
8,0.003993030626240232,portal.uea.ac.uk/web/hub/estates/travel-and-transport/by-bike/locked-cycle-compounds
8,0.003993030626240232,portal.uea.ac.uk/en/estates/travel-and-transport/by-bike/locked-cycle-compounds
8,0.003977185266612295,portal.uea.ac.uk/estates/travel-and-transport/by-car/pay-as-you-go-driving
8,0.003977185266612295,portal.uea.ac.uk/en/estates/travel-and-transport/by-car/pay-as-you-go-driving
8,0.003907130153753987,portal.uea.ac.uk/accommodation/living-in-residences/what-to-pack
8,0.003907130153753987,portal.uea.ac.uk/en/accommodation/living-in-residences/what-to-pack
8,0.003864719873469017,portal.uea.ac.uk/estates/events-and-activities/events
8,0.003864719873469017,portal.uea.ac.uk/en/estates/events-and-activities/events
8,0.003835142935661856,portal.uea.ac.uk/web/hub/staffassociation/members-discounts/discount-list/zoo
8,0.003835142935661856,portal.uea.ac.uk/staffassociation/members-discounts/discount-list/zoo
8,0.0038253843022377798,portal.uea.ac.uk/estates/travel-and-transport/-/asset_publisher/Tr4J1aZA2DXu/content/disruption-to-park-ride
8,0.0038253843022377798,portal.uea.ac.uk/en/estates/travel-and-transport/-/asset_publisher/Tr4J1aZA2DXu/content/disruption-to-park-ride
8,0.003811570175595926,portal.uea.ac.uk/graduationoffice/summer-graduation/graduation-day-ceremony
8,0.003811570175595926,portal.uea.ac.uk/en/graduationoffice/summer-graduation/graduation-day-ceremony
8,0.0037230709033666356,portal.uea.ac.uk/graduationoffice/summer-graduation/getting-here
8,0.0037230709033666356,portal.uea.ac.uk/en/graduationoffice/summer-graduation/getting-here
8,0.003720248103471082,portal.uea.ac.uk/uea-retirement-association/events/walks
8,0.003720248103471082,portal.uea.ac.uk/web/hub/uea-retirement-association/events/walks
8,0.003720248103471082,portal.uea.ac.uk/en/uea-retirement-association/events/walks
8,0.0036712479384113494,portal.uea.ac.uk/en/uea-retirement-association/photo-gallery/-/document_library_display/ek3mM7YkWCJk/view/8094572
8,0.0036712479384113494,portal.uea.ac.uk/uea-retirement-association/photo-gallery/-/document_library_display/ek3mM7YkWCJk/view/8094572
8,0.0036525170815827194,portal.uea.ac.uk/rin/find-funding/internal-funding/nrp-translational-fund-page
8,0.0036525170815827194,portal.uea.ac.uk/en/rin/find-funding/internal-funding/nrp-translational-fund-page
8,0.003537355366539877,portal.uea.ac.uk/estates/help-centre/maps
8,0.0035290517154447127,"portal.uea.ac.uk/information-services/strategy-planning-and-compliance/regulations-and-policies/it-regulations-and-policies/user-guidelines, Policy"
8,0.0035290517154447127,"portal.uea.ac.uk/web/about/sustainability/Audit results, and on-going monitoring, feeds into our Grounds Maintenance and Conservation Plan, ensuring detailed management plans are in place for the most vulnerable habitats. A coloured zoning system is used to indicate the vulnerability of each ecosystem to potential mismanagement."
8,0.0033859820513050622,portal.uea.ac.uk/student-support-service/wellbeing/disability/whilst-you-are-here
8,0.0033859820513050622,portal.uea.ac.uk/en/student-support-service/wellbeing/disability/whilst-you-are-here
8,0.0033408356239543278,portal.uea.ac.uk/information-services/status/
8,0.0033231123580447558,portal.uea.ac.uk/estates/travel-and-transport/by-bike/cycle-security
8,0.0033231123580447558,portal.uea.ac.uk/en/estates/travel-and-transport/by-bike/cycle-security
8,0.0033224823347913417,portal.uea.ac.uk/student-support-service/wellbeing/disability/whilst-you-are-here/temporary-mobility-difficulties
8,0.0033224823347913417,portal.uea.ac.uk/en/student-support-service/wellbeing/disability/whilst-you-are-here/temporary-mobility-difficulties
8,0.003156695077752121,portal.uea.ac.uk/information-services/strategy-planning-and-compliance/regulations-and-policies/information-regulations-and-policies/freedom-of-information/disclosure-log/estates-and-building-matters/2017
9,0.010099609686807698,portal.uea.ac.uk/estates/improving-your-campus/buildings-and-projects
9,0.010099609686807698,portal.uea.ac.uk/estates/improving-your-campus/future-works
9,0.010099609686807698,portal.uea.ac.uk/en/estates/improving-your-campus/buildings-and-projects
9,0.010099609686807698,portal.uea.ac.uk/en/estates/improving-your-campus/future-works
9,0.009563460155778322,portal.uea.ac.uk/itservices/corporate-systems/administrative/reporting/shared-dimensions/date-dim_date-
9,0.007115102981087664,portal.uea.ac.uk/itservices/corporate-systems/administrative/reporting/postgraduate-research-reporting
9,0.00647204028916145,portal.uea.ac.uk/web/about/sustainability/campus/buildings/low-carbon-campus
9,0.006390188544357649,portal.uea.ac.uk/csed/learning-and-teaching1/uea-writing-cafe
9,0.006390188544357649,portal.uea.ac.uk//csed/learning-and-teaching1/uea-writing-cafe
9,0.006390188544357649,portal.uea.ac.uk/en/csed/learning-and-teaching1/uea-writing-cafe
9,0.006381082848248797,portal.uea.ac.uk/learning-and-teaching/students/the-basics/directions
9,0.006377527673063785,portal.uea.ac.uk/uss/intranet/safety-subjects/fire/peep/documents/queens
9,0.006377527673063785,portal.uea.ac.uk/en/uss/intranet/safety-subjects/fire/peep/documents/queens
9,0.006333544723594381,portal.uea.ac.uk/uss/intranet/safety-subjects/fire/peep/documents/efry
9,0.006333544723594381,portal.uea.ac.uk/uss/intranet/safety-subjects/fire/peep/documents/lsb
9,0.006333544723594381,portal.uea.ac.uk/en/uss/intranet/safety-subjects/fire/peep/documents/lsb
9,0.006333544723594381,portal.uea.ac.uk/en/uss/intranet/safety-subjects/fire/peep/documents/efry
9,0.00629016428028209,portal.uea.ac.uk/uss/intranet/safety-subjects/fire/peep/documents/cap
9,0.00629016428028209,portal.uea.ac.uk/uss/intranet/safety-subjects/fire/peep/documents/env
9,0.00629016428028209,portal.uea.ac.uk/uss/intranet/safety-subjects/fire/peep/documents/med
9,0.00629016428028209,portal.uea.ac.uk/en/uss/intranet/safety-subjects/fire/peep/documents/med
9,0.00629016428028209,portal.uea.ac.uk/en/uss/intranet/safety-subjects/fire/peep/documents/env
9,0.00629016428028209,portal.uea.ac.uk/en/uss/intranet/safety-subjects/fire/peep/documents/cap
9,0.006264066402034801,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/senate
9,0.006264066402034801,portal.uea.ac.uk/committee-office/uea-committees-and-boards/senate
9,0.006247374047082891,portal.uea.ac.uk/uss/intranet/safety-subjects/fire/peep/documents/bio
9,0.006247374047082891,portal.uea.ac.uk/en/uss/intranet/safety-subjects/fire/peep/documents/bio
9,0.006119139415869472,portal.uea.ac.uk/csed/learning-and-teaching1/uea-writing-cafe-platform-hootsuite
9,0.006119139415869472,portal.uea.ac.uk/en/csed/learning-and-teaching1/uea-writing-cafe-platform-hootsuite
9,0.006054670466511237,portal.uea.ac.uk/en/information-services/strategy-planning-and-compliance/isd-programme-of-work/projects-2012-13
9,0.006013503745953408,portal.uea.ac.uk/itservices/corporate-systems/administrative/reporting/cubes/cube_library_item
9,0.005975867814018682,portal.uea.ac.uk/information-services/strategy-planning-and-compliance/isd-programme-of-work/projects-2012-13
9,0.0056806019685846495,portal.uea.ac.uk/estates/building-design-guide/part-5
9,0.0056806019685846495,portal.uea.ac.uk/en/estates/building-design-guide/part-5
9,0.005546844658432688,portal.uea.ac.uk/library/disabilities/buildings
9,0.00544278849517376,portal.uea.ac.uk/itservices/corporate-systems/administrative/reporting/shared-dimensions/library-item
9,0.005058446900246335,portal.uea.ac.uk/postgraduate-research/postgraduate-research-personal-and-professional-development-module-catalogue
9,0.005058446900246335,portal.uea.ac.uk/en/postgraduate-research/events/ppd-online-directory
9,0.005058446900246335,portal.uea.ac.uk/postgraduate-research/personal-and-professional-development-ppd/ppd-online-directory
9,0.005058446900246335,portal.uea.ac.uk/en/postgraduate-research/personal-and-professional-development-ppd/ppd-online-directory
9,0.004956184406005557,portal.uea.ac.uk/committee-office/uea-committees-and-boards/learning-and-teaching-committee
9,0.004956184406005557,portal.uea.ac.uk/en/committee-office/uea-committees-and-boards/learning-and-teaching-committee
9,0.00489502424207129,portal.uea.ac.uk/estates/building-design-guide
9,0.00489502424207129,portal.uea.ac.uk/en/estates/building-design-guide
9,0.004883530028572858,portal.uea.ac.uk/web/hub/committee-office/uea-committees-and-boards/student-experience-committee
9,0.004883530028572858,portal.uea.ac.uk/committee-office/uea-committees-and-boards/student-experience-committee
9,0.004868445390182488,portal.uea.ac.uk/web/about/key-dates
9,0.004807789783726853,portal.uea.ac.uk/information-services/strategy-planning-and-compliance/regulations-and-policies/information-regulations-and-policies/freedom-of-information/disclosure-log/estates-and-building-matters
9,0.004807789783726853,portal.uea.ac.uk/en/information-services/strategy-planning-and-compliance/regulations-and-policies/information-regulations-and-policies/freedom-of-information/disclosure-log/estates-and-building-matters
9,0.004755608994670525,portal.uea.ac.uk/estates/improving-your-campus/past-projects/bob-champion-research-and-education-building
9,0.004755608994670525,portal.uea.ac.uk/en/estates/improving-your-campus/past-projects/bob-champion-research-and-education-building
9,0.004696221031306505,portal.uea.ac.uk/estates/building-management
9,0.004696221031306505,portal.uea.ac.uk/en/estates/building-management
9,0.004640049186692446,portal.uea.ac.uk/csed/learning-and-teaching1/teachmeets
9,0.004638271215645617,portal.uea.ac.uk/uss/intranet/safety-subjects/fire/peep/documents
9,0.004638271215645617,portal.uea.ac.uk/uss/intranet/safety-subjects/fire/peep/documents/congregation-hall
9,0.004638271215645617,portal.uea.ac.uk/uss/intranet/safety-subjects/fire/peep/documents/cd-annex
9,0.004638271215645617,portal.uea.ac.uk/en/uss/intranet/safety-subjects/fire/peep/documents
9,0.004638271215645617,portal.uea.ac.uk/en/uss/intranet/safety-subjects/fire/peep/documents/congregation-hall
9,0.004638271215645617,portal.uea.ac.uk/en/uss/intranet/safety-subjects/fire/peep/documents/cd-annex
9,0.004606283138296337,portal.uea.ac.uk/uss/intranet/safety-subjects/fire/peep/documents/lecture
9,0.004606283138296337,portal.uea.ac.uk/en/uss/intranet/safety-subjects/fire/peep/documents/lecture
9,0.004463197777450282,portal.uea.ac.uk/csed/csed-programme-2017-18/it-communications-technology-3
9,0.004357689295492042,portal.uea.ac.uk/web/about/sustainability/campus/buildings
9,0.004281196461822345,portal.uea.ac.uk/procurement/news
9,0.004281196461822345,portal.uea.ac.uk/en/procurement/news
9,0.004166889832825604,portal.uea.ac.uk/web/about/sustainability/case-studies/crome-court
9,0.004125441572613028,portal.uea.ac.uk/planningoffice/slc/year-abroad-form
9,0.004125441572613028,portal.uea.ac.uk/en/planningoffice/slc/year-abroad-form
9,0.004111226132531784,portal.uea.ac.uk/information-services/strategy-planning-and-compliance/regulations-and-policies/information-regulations-and-policies/records-management/rrs-department-policies
9,0.004111226132531784,portal.uea.ac.uk/en/information-services/strategy-planning-and-compliance/regulations-and-policies/information-regulations-and-policies/records-management/rrs-department-policies
9,0.004070318173603923,portal.uea.ac.uk/en/arm/people/profile/list/all/ce
9,0.004070318173603923,portal.uea.ac.uk/en/arm/people/profile/list/all/ce/1
9,0.004048387579996143,portal.uea.ac.uk/arm/people
9,0.004048387579996143,portal.uea.ac.uk/arm/people/profile/list/all/jm
9,0.004048387579996143,portal.uea.ac.uk/arm/people/profile/list/all/ce
9,0.004044029789274942,portal.uea.ac.uk/arm/people/profile/list/all/rt/2
9,0.004026692040982231,portal.uea.ac.uk/en/arm/people/profile/list/all/rt/2
9,0.004018078795974782,portal.uea.ac.uk/en/arm/people/profile/list/all/jm
9,0.004013785976748313,portal.uea.ac.uk/arm/people/profile/list/all/ab
9,0.004013785976748313,portal.uea.ac.uk/arm/people/profile/list/all/jm/1
9,0.004013785976748313,portal.uea.ac.uk/en/arm/people/profile/list/all/ab/1
9,0.004009502320423074,portal.uea.ac.uk/arm/people/profile/list/all/ce/1
9,0.004005227797693412,portal.uea.ac.uk/arm/people/profile/list/all/ab/1
9,0.003983991170982418,portal.uea.ac.uk/en/arm/people/profile/list/all/ab
9,0.003983991170982418,portal.uea.ac.uk/en/arm/people/profile/list/all/jm/1
9,0.003946327388903804,portal.uea.ac.uk/en/arm/people
9,0.0038726840198051323,portal.uea.ac.uk/itservices/corporate-systems/administrative/reporting/cubes/cube_snapshot_application
9,0.0038287195982570346,portal.uea.ac.uk/en/arm/people/profile/list/all/fi/2
9,0.003815506794742333,portal.uea.ac.uk/arm/people/profile/list/all/nq
9,0.003811359504748048,portal.uea.ac.uk/arm/people/profile/list/all/nq/1
9,0.003798971554028391,portal.uea.ac.uk/en/arm/people/profile/list/all/nq/1
9,0.003786663870807996,portal.uea.ac.uk/en/arm/people/profile/list/all/nq
9,0.0037344327733919327,portal.uea.ac.uk/vco/intranet/blog
9,0.0037344327733919327,portal.uea.ac.uk/en/vco/intranet/blog
9,0.0037326636894862066,portal.uea.ac.uk/estates/estates-new-homepage/maintenance/how-to-report-a-job
9,0.0037326636894862066,portal.uea.ac.uk/en/estates/estates-new-homepage/maintenance/how-to-report-a-job
9,0.003728963876714357,portal.uea.ac.uk/arm/people/profile/list/all/fi/2
9,0.00369712710585255,portal.uea.ac.uk/estates/improving-your-campus/past-projects/the-julian-study-centre
9,0.00369712710585255,portal.uea.ac.uk/en/estates/improving-your-campus/past-projects/the-julian-study-centre
10,0.008194072668688213,portal.uea.ac.uk/csed/resources/labyrinth/book-of-reflection
10,0.008194072668688213,portal.uea.ac.uk/en/csed/resources/labyrinth/book-of-reflection
10,0.007892837843763146,portal.uea.ac.uk/student-support-service/learning-enhancement/study-resources/academic-writing-study-skills/lectures-and-seminars
10,0.007892837843763146,portal.uea.ac.uk/en/student-support-service/learning-enhancement/study-resources/academic-writing-study-skills/lectures-and-seminars
10,0.006922389550993518,portal.uea.ac.uk/itservices/corporate-systems/administrative/reporting/shared-dimensions/course-dim_course-
10,0.006529973785143772,portal.uea.ac.uk/graduationoffice/registration
10,0.006529973785143772,portal.uea.ac.uk/en/graduationoffice/registration
10,0.006318734649653061,portal.uea.ac.uk/information-services/strategy-planning-and-compliance/regulations-and-policies/information-regulations-and-policies/copyright/faqs
10,0.006318734649653061,portal.uea.ac.uk/en/information-services/strategy-planning-and-compliance/regulations-and-policies/information-regulations-and-policies/copyright/faqs
10,0.005965730466295942,portal.uea.ac.uk/information-services/strategy-planning-and-compliance/regulations-and-policies/information-regulations-and-policies/data-protection/data-protection-act-faqs
10,0.005965730466295942,portal.uea.ac.uk/en/information-services/strategy-planning-and-compliance/regulations-and-policies/information-regulations-and-policies/data-protection/data-protection-act-faqs
10,0.00595090812258918,portal.uea.ac.uk/learning-and-teaching/staff/course-modules/closure
10,0.005945494646873315,portal.uea.ac.uk/itservices/help/personal-filestore
10,0.005878766488741645,portal.uea.ac.uk/learning-and-teaching/staff/course-modules/proposals
10,0.005792073199464008,portal.uea.ac.uk/web/hub/library/e-resources/e-books
10,0.005792073199464008,portal.uea.ac.uk/library/e-resources/e-books
10,0.005354495430122234,portal.uea.ac.uk/learning-and-teaching/students/coursework/faqs
10,0.0053111499880342805,portal.uea.ac.uk/vco/intranet/room-bookings/how-to-book
10,0.0053111499880342805,portal.uea.ac.uk/en/vco/intranet/room-bookings/how-to-book
10,0.005202414515384786,portal.uea.ac.uk/learning-and-teaching/staff/course-modules
10,0.005132709718454018,portal.uea.ac.uk/learning-and-teaching/docs/course-module
10,0.00501445709607935,portal.uea.ac.uk/rin/pure/faqs
10,0.00501445709607935,portal.uea.ac.uk/ren/pure/faqs
10,0.00501445709607935,portal.uea.ac.uk/en/rin/pure/faqs
10,0.004938464915025779,portal.uea.ac.uk/csed/csed-programme-2017-18/booking-form-rs2-
10,0.004930016559065394,portal.uea.ac.uk/faculty-school-intranets/sci-intranet/technical-services/services/field
10,0.004930016559065394,portal.uea.ac.uk/en/faculty-school-intranets/sci-intranet/technical-services/services/field
10,0.004918734516452659,portal.uea.ac.uk/student-support-service/learning-enhancement/study-resources/plagiarism/faqs
10,0.004918734516452659,portal.uea.ac.uk/en/student-support-service/learning-enhancement/study-resources/plagiarism/faqs
10,0.004916528276335708,portal.uea.ac.uk/postgraduate-research/pgr-course-approval-and-amendments
10,0.004916528276335708,portal.uea.ac.uk/en/postgraduate-research/pgr-course-approval-and-amendments
10,0.004916367834646587,portal.uea.ac.uk/digital-voyager
10,0.00490282889475447,portal.uea.ac.uk/learning-and-teaching/students/modules-and-courses
10,0.004879545357144681,portal.uea.ac.uk/accommodation/into-students
10,0.004879545357144681,portal.uea.ac.uk/web/hub/accommodation/into-students
10,0.004879545357144681,portal.uea.ac.uk/en/accommodation/into-students
10,0.00481845683216141,portal.uea.ac.uk/itservices/storage/central-filestore/faqs
10,0.004809500443803979,portal.uea.ac.uk/en/library
10,0.004809500443803979,portal.uea.ac.uk/library
10,0.004809500443803979,portal.uea.ac.uk/library/
10,0.004794426215853257,portal.uea.ac.uk/learning-and-teaching/room-bookings
10,0.004764450265971617,portal.uea.ac.uk/learning-and-teaching/staff/course-modules/course-update/
10,0.004764450265971617,portal.uea.ac.uk/learning-and-teaching/staff/course-modules/course-update
10,0.0046974722023174695,portal.uea.ac.uk/graduationoffice/summer-graduation/on-the-day
10,0.0046974722023174695,portal.uea.ac.uk/en/graduationoffice/summer-graduation/on-the-day
10,0.0046818270962944095,portal.uea.ac.uk/learning-and-teaching/staff/forms
10,0.004621612498481205,portal.uea.ac.uk/information-services/strategy-planning-and-compliance/regulations-and-policies/information-regulations-and-policies/data-protection/data-protection-act-general-faqs
10,0.004621612498481205,portal.uea.ac.uk/en/information-services/strategy-planning-and-compliance/regulations-and-policies/information-regulations-and-policies/data-protection/data-protection-act-general-faqs
10,0.004608920446620011,portal.uea.ac.uk/student-support-service/learning-enhancement/study-resources/academic-writing-study-skills/reading-and-thinking
10,0.004608920446620011,portal.uea.ac.uk/en/student-support-service/learning-enhancement/study-resources/academic-writing-study-skills/reading-and-thinking
10,0.004570450295619935,portal.uea.ac.uk/csed/csed-programme-2017-18/booking-form-pd3-
10,0.004563164073795966,portal.uea.ac.uk/finance/auto-enrolment/faqs
10,0.004563164073795966,portal.uea.ac.uk/en/finance/auto-enrolment/faqs
10,0.004463107560733411,portal.uea.ac.uk/planningoffice/slc/postgraduate-loans
10,0.004463107560733411,portal.uea.ac.uk/en/planningoffice/slc/postgraduate-loans
10,0.004462921997838427,portal.uea.ac.uk/student-support-service/learning-enhancement/study-resources/maths-stats/numeracy/what-do-I-do-first-BODMAS
10,0.004462921997838427,portal.uea.ac.uk/student-support-service/learning-enhancement/study-resources/maths-stats/numeracy/what-do-i-do-first-bodmas
10,0.004460308715167938,portal.uea.ac.uk/information-services/strategy-planning-and-compliance/regulations-and-policies/information-regulations-and-policies/data-protection/dpa-faqs-for-students/data-protection-faqs-for-researchers
10,0.004460308715167938,portal.uea.ac.uk/en/information-services/strategy-planning-and-compliance/regulations-and-policies/information-regulations-and-policies/data-protection/dpa-faqs-for-students/data-protection-faqs-for-researchers
10,0.00444883645396746,portal.uea.ac.uk/csed/csed-programme-2017-18/personal-professional-development-6
10,0.004432573335398489,portal.uea.ac.uk/library/start-your-journey/explore
10,0.004406852133900835,portal.uea.ac.uk/vco/intranet/room-bookings/catering-bookings
10,0.004406852133900835,portal.uea.ac.uk/en/vco/intranet/room-bookings/catering-bookings
10,0.004389570737772761,portal.uea.ac.uk/student-support-service/learning-enhancement/international-students/elsp/faqs
10,0.004389570737772761,portal.uea.ac.uk/en/student-support-service/learning-enhancement/international-students/elsp/faqs
10,0.004381528661778729,portal.uea.ac.uk/csed/csed-programme-2017-18/booking-form-pd2-
10,0.004361028713886765,portal.uea.ac.uk/student-support-service/learning-enhancement/study-resources/revision-exams/revision-faqs
10,0.004361028713886765,portal.uea.ac.uk/en/student-support-service/learning-enhancement/study-resources/revision-exams/revision-faqs
10,0.004354183220614649,portal.uea.ac.uk/rin/consultancy/cpd
10,0.004354183220614649,portal.uea.ac.uk/en/rin/consultancy/cpd
10,0.004341403834882506,portal.uea.ac.uk/vco/intranet/room-bookings/out-of-hours-bookings
10,0.004341403834882506,portal.uea.ac.uk/en/vco/intranet/room-bookings/out-of-hours-bookings
10,0.004325996255654937,portal.uea.ac.uk/web/about/media-room/uea-gigs/memory-box-emma-jane-corsan
10,0.004301010435102455,portal.uea.ac.uk/learning-and-teaching/staff/course-modules/module-monitoring
10,0.004301010435102455,portal.uea.ac.uk/learning-and-teaching/staff/course-modules/review
10,0.004296778537123088,portal.uea.ac.uk/web/about/sustainability/blog/-/asset_publisher/ySKO7wbGdMr2/content/starting-the-cycle-to-work
10,0.0042913593658900975,portal.uea.ac.uk/en/student-support-service/international-students/after-your-course
10,0.0042913593658900975,portal.uea.ac.uk/student-support-service/international-students/after-your-course
10,0.00428914824568614,portal.uea.ac.uk/student-support-service/student-conduct-and-harassment/sexual-violence-emergency-help
10,0.00428914824568614,portal.uea.ac.uk/en/student-support-service/student-conduct-and-harassment/sexual-violence-emergency-help
10,0.004288159261063979,portal.uea.ac.uk/en/student-support-service/living-off-campus/community-advice
10,0.004288159261063979,portal.uea.ac.uk/student-support-service/living-off-campus/community-advice
10,0.004279361994976166,portal.uea.ac.uk/learning-and-teaching/faq
10,0.004274380476831578,portal.uea.ac.uk/partnerships-office/uea-partnerships-handbook/validation/validation-of-new-courses
10,0.004246675117226218,portal.uea.ac.uk/student-support-service/learning-enhancement/study-resources/academic-writing-study-skills/learning-to-study
10,0.004246675117226218,portal.uea.ac.uk/en/student-support-service/learning-enhancement/study-resources/academic-writing-study-skills/learning-to-study
10,0.00422900363037043,portal.uea.ac.uk/csed/csed-programme-2017-18/personal-professional-development-2
10,0.004220492386307536,portal.uea.ac.uk/csed/csed-programme-2017-18/booking-form-lts3-
10,0.004210992220421412,portal.uea.ac.uk/information-services/strategy-planning-and-compliance/regulations-and-policies/information-regulations-and-policies/freedom-of-information/staff-faqs
10,0.004210992220421412,portal.uea.ac.uk/en/information-services/strategy-planning-and-compliance/regulations-and-policies/information-regulations-and-policies/freedom-of-information/staff-faqs
10,0.004202733960638204,portal.uea.ac.uk/web/about/media-room/uea-gigs/memory-box-push
10,0.004196679240257831,portal.uea.ac.uk/planningoffice/sro/council-tax/faqs
